FIPS,Name,have_mentalhealth,have_no_mentalhealth,no_internet,internet,year,p_have_mentalhealth,p_have_no_mentalhealth,p_internet,p_no_internet
30,Montana,2912,6654,2475,7190,2013,0.30441145724440727,0.6955885427555927,0.743921365752716,0.256078634247284
31,Nebraska,4516,12373,4405,12536,2013,0.2673929776777784,0.7326070223222215,0.7399799303464967,0.2600200696535033
32,Nevada,1662,3341,945,4140,2013,0.33220067959224464,0.6677993204077554,0.8141592920353983,0.18584070796460178
33,New Hampshire,1891,4487,1114,5320,2013,0.2964879272499216,0.7035120727500784,0.8268573204849239,0.17314267951507617
34,New Jersey,3991,9005,2647,10256,2013,0.30709449061249616,0.6929055093875038,0.794853909943424,0.205146090056576
35,New Mexico,2800,6364,2704,6597,2013,0.30554343081623747,0.6944565691837625,0.709278572196538,0.290721427803462
36,New York,2912,5818,2130,6809,2013,0.3335624284077892,0.6664375715922107,0.7617183130104038,0.23828168698959615
37,North Carolina,2507,6195,2697,6141,2013,0.28809469087566075,0.7119053091243392,0.6948404616429056,0.30515953835709436
38,North Dakota,2111,5506,1837,5951,2013,0.2771432322436655,0.7228567677563346,0.7641242937853108,0.23587570621468926
39,Ohio,3620,8131,2980,8765,2013,0.30805888860522507,0.6919411113947749,0.7462750106428268,0.25372498935717325
40,Oklahoma,2502,5612,2387,5838,2013,0.3083559280256347,0.6916440719743653,0.7097872340425532,0.2902127659574468
41,Oregon,2149,3712,971,4963,2013,0.36666097935505887,0.6333390206449412,0.8363667003707449,0.16363329962925513
42,Pennsylvania,3683,7510,3171,8216,2013,0.32904493880103636,0.6709550611989636,0.7215245455343813,0.27847545446561867
44,Rhode Island,2058,4370,1415,5091,2013,0.32016179215930307,0.6798382078406969,0.7825084537350139,0.21749154626498618
45,South Carolina,3218,7283,3197,7484,2013,0.30644700504713834,0.6935529949528616,0.7006834566051868,0.29931654339481323
46,South Dakota,1717,5101,1704,5166,2013,0.25183338222352597,0.7481666177764741,0.7519650655021834,0.2480349344978166
47,Tennessee,1622,4081,1725,3910,2013,0.28441171313343855,0.7155882868665615,0.6938775510204082,0.30612244897959184
48,Texas,2805,7799,3039,7835,2013,0.2645228215767635,0.7354771784232366,0.7205260253816443,0.2794739746183557
49,Utah,4544,8047,1836,10886,2013,0.36089270113573185,0.6391072988642681,0.85568306869989,0.14431693130011006
50,Vermont,2004,4299,1313,5059,2013,0.3179438362684436,0.6820561637315564,0.7939422473320779,0.20605775266792217
51,Virginia,2403,5908,1924,6349,2013,0.28913488148237276,0.7108651185176272,0.7674362383657681,0.23256376163423184
53,Washington,3742,7276,1827,9305,2013,0.33962606643673987,0.6603739335632601,0.8358785483291412,0.1641214516708588
54,West Virginia,1835,3963,1934,3956,2013,0.3164884442911349,0.6835115557088651,0.6716468590831919,0.3283531409168082
55,Wisconsin,2096,4429,1506,4897,2013,0.32122605363984674,0.6787739463601532,0.7647977510541933,0.23520224894580666
56,Wyoming,1744,4612,1607,4807,2013,0.27438640654499685,0.7256135934550031,0.7494543186778921,0.2505456813221079
66,Guam,616,1263,478,1414,2013,0.32783395423097395,0.672166045769026,0.7473572938689218,0.2526427061310782
72,Puerto Rico,1402,4557,3208,2790,2013,0.23527437489511663,0.7647256251048834,0.46515505168389465,0.5348449483161054
1,Alabama,3217,5606,-1,-1,2012,0.36461521024594806,0.6353847897540519,0.5,0.5
2,Alaska,1250,3005,-1,-1,2012,0.2937720329024677,0.7062279670975323,0.5,0.5
4,Arizona,2281,4907,-1,-1,2012,0.3173344462993879,0.6826655537006121,0.5,0.5
5,Arkansas,1755,3305,-1,-1,2012,0.3468379446640316,0.6531620553359684,0.5,0.5
6,California,5223,9272,-1,-1,2012,0.36033114867195587,0.6396688513280442,0.5,0.5
8,Colorado,3921,8180,-1,-1,2012,0.324022808032394,0.675977191967606,0.5,0.5
9,Connecticut,2873,5759,-1,-1,2012,0.3328313253012048,0.6671686746987951,0.5,0.5
10,Delaware,1581,3561,-1,-1,2012,0.3074679113185531,0.6925320886814469,0.5,0.5
11,District of Columbia,1164,2576,-1,-1,2012,0.31122994652406416,0.6887700534759358,0.5,0.5
12,Florida,2421,4993,-1,-1,2012,0.32654437550579984,0.6734556244942002,0.5,0.5
13,Georgia,1802,4194,-1,-1,2012,0.3005336891260841,0.699466310873916,0.5,0.5
15,Hawaii,2174,5326,-1,-1,2012,0.28986666666666666,0.7101333333333333,0.5,0.5
16,Idaho,1933,3836,-1,-1,2012,0.3350667360027734,0.6649332639972265,0.5,0.5
17,Illinois,1923,3631,-1,-1,2012,0.3462369463449766,0.6537630536550234,0.5,0.5
18,Indiana,3049,5413,-1,-1,2012,0.3603167099976365,0.6396832900023635,0.5,0.5
19,Iowa,1943,5129,-1,-1,2012,0.2747454751131222,0.7252545248868778,0.5,0.5
20,Kansas,3168,8465,-1,-1,2012,0.27232872002063097,0.7276712799793691,0.5,0.5
21,Kentucky,3888,7110,-1,-1,2012,0.353518821603928,0.646481178396072,0.5,0.5
22,Louisiana,2700,6234,-1,-1,2012,0.3022162525184688,0.6977837474815313,0.5,0.5
23,Maine,3352,6407,-1,-1,2012,0.3434778153499334,0.6565221846500666,0.5,0.5
24,Maryland,3715,8834,-1,-1,2012,0.2960395250617579,0.7039604749382421,0.5,0.5
25,Massachusetts,7228,14121,-1,-1,2012,0.3385638671600543,0.6614361328399456,0.5,0.5
26,Michigan,3536,6842,-1,-1,2012,0.3407207554442089,0.6592792445557911,0.5,0.5
27,Minnesota,3634,8444,-1,-1,2012,0.3008776287464812,0.6991223712535188,0.5,0.5
28,Mississippi,2245,5376,-1,-1,2012,0.2945807636793072,0.7054192363206928,0.5,0.5
29,Missouri,2040,4609,-1,-1,2012,0.3068130545946759,0.6931869454053241,0.5,0.5
30,Montana,2710,5824,-1,-1,2012,0.317553316147176,0.682446683852824,0.5,0.5
31,Nebraska,5412,13523,-1,-1,2012,0.28581991021917086,0.7141800897808291,0.5,0.5
32,Nevada,1658,3101,-1,-1,2012,0.3483925194368565,0.6516074805631435,0.5,0.5
33,New Hampshire,2319,5105,-1,-1,2012,0.31236530172413796,0.6876346982758621,0.5,0.5
34,New Jersey,4574,10828,-1,-1,2012,0.2969744189066355,0.7030255810933645,0.5,0.5
35,New Mexico,2870,5804,-1,-1,2012,0.3308738759511183,0.6691261240488817,0.5,0.5
36,New York,2135,3765,-1,-1,2012,0.36186440677966103,0.638135593220339,0.5,0.5
37,North Carolina,3504,8178,-1,-1,2012,0.29994863893168977,0.7000513610683102,0.5,0.5
38,North Dakota,1387,3389,-1,-1,2012,0.2904103852596315,0.7095896147403685,0.5,0.5
39,Ohio,4120,8667,-1,-1,2012,0.3222022366465942,0.6777977633534058,0.5,0.5
40,Oklahoma,2529,5378,-1,-1,2012,0.31984317693183256,0.6801568230681675,0.5,0.5
41,Oregon,1834,3362,-1,-1,2012,0.35296381832178597,0.647036181678214,0.5,0.5
42,Pennsylvania,6351,13185,-1,-1,2012,0.32509213759213756,0.6749078624078624,0.5,0.5
44,Rhode Island,1860,3531,-1,-1,2012,0.34501947690595436,0.6549805230940456,0.5,0.5
45,South Carolina,3946,8552,-1,-1,2012,0.3157305168827012,0.6842694831172987,0.5,0.5
46,South Dakota,2006,5743,-1,-1,2012,0.2588721125306491,0.7411278874693509,0.5,0.5
47,Tennessee,1932,4976,-1,-1,2012,0.2796757382744644,0.7203242617255357,0.5,0.5
48,Texas,2853,6080,-1,-1,2012,0.31937758871599686,0.6806224112840031,0.5,0.5
49,Utah,4266,7952,-1,-1,2012,0.3491569815027009,0.6508430184972991,0.5,0.5
50,Vermont,1969,4005,-1,-1,2012,0.32959491128222296,0.670405088717777,0.5,0.5
51,Virginia,2005,5241,-1,-1,2012,0.2767043886282087,0.7232956113717913,0.5,0.5
53,Washington,5249,9875,-1,-1,2012,0.347064268711981,0.6529357312880191,0.5,0.5
54,West Virginia,1677,3649,-1,-1,2012,0.3148704468644386,0.6851295531355613,0.5,0.5
55,Wisconsin,1655,3582,-1,-1,2012,0.31602062249379415,0.6839793775062059,0.5,0.5
56,Wyoming,1776,4401,-1,-1,2012,0.2875182127246236,0.7124817872753764,0.5,0.5
66,Guam,560,1429,-1,-1,2012,0.2815485168426345,0.7184514831573655,0.5,0.5
72,Puerto Rico,1353,4883,-1,-1,2012,0.21696600384862091,0.7830339961513791,0.5,0.5
1,Alabama,2592,4967,-1,-1,2011,0.34290250033073155,0.6570974996692684,0.5,0.5
2,Alaska,1079,2343,-1,-1,2011,0.31531268264172996,0.68468731735827,0.5,0.5
4,Arizona,2106,4305,-1,-1,2011,0.3284978942442677,0.6715021057557323,0.5,0.5
5,Arkansas,1526,3091,-1,-1,2011,0.33051765215507906,0.669482347844921,0.5,0.5
6,California,6449,11453,-1,-1,2011,0.36023907943246564,0.6397609205675343,0.5,0.5
8,Colorado,4103,9255,-1,-1,2011,0.3071567599940111,0.692843240005989,0.5,0.5
9,Connecticut,2246,4497,-1,-1,2011,0.3330861634287409,0.6669138365712591,0.5,0.5
10,Delaware,1391,3357,-1,-1,2011,0.29296545914069083,0.7070345408593092,0.5,0.5
11,District of Columbia,1417,3077,-1,-1,2011,0.3153093012906097,0.6846906987093903,0.5,0.5
12,Florida,3909,8113,-1,-1,2011,0.3251538845450008,0.6748461154549992,0.5,0.5
13,Georgia,2849,6818,-1,-1,2011,0.2947139753801593,0.7052860246198407,0.5,0.5
15,Hawaii,2081,5453,-1,-1,2011,0.27621449429254047,0.7237855057074595,0.5,0.5
16,Idaho,1990,3990,-1,-1,2011,0.33277591973244147,0.6672240802675585,0.5,0.5
17,Illinois,1973,3465,-1,-1,2011,0.36281721221037144,0.6371827877896286,0.5,0.5
18,Indiana,2786,5463,-1,-1,2011,0.3377379076251667,0.6622620923748334,0.5,0.5
19,Iowa,1922,5323,-1,-1,2011,0.2652864044168392,0.7347135955831609,0.5,0.5
20,Kansas,5755,14666,-1,-1,2011,0.2818177366436511,0.7181822633563488,0.5,0.5
21,Kentucky,3676,6985,-1,-1,2011,0.3448081793452772,0.6551918206547228,0.5,0.5
22,Louisiana,3372,7387,-1,-1,2011,0.31341202714006877,0.6865879728599312,0.5,0.5
23,Maine,4407,8572,-1,-1,2011,0.33954850142537946,0.6604514985746205,0.5,0.5
24,Maryland,2903,7032,-1,-1,2011,0.2921992954202315,0.7078007045797685,0.5,0.5
25,Massachusetts,6998,14751,-1,-1,2011,0.3217619200882799,0.67823807991172,0.5,0.5
26,Michigan,3633,7282,-1,-1,2011,0.33284470911589553,0.6671552908841044,0.5,0.5
27,Minnesota,4671,10389,-1,-1,2011,0.3101593625498008,0.6898406374501992,0.5,0.5
28,Mississippi,2687,6067,-1,-1,2011,0.3069453963902216,0.6930546036097784,0.5,0.5
29,Missouri,1882,4420,-1,-1,2011,0.2986353538559188,0.7013646461440812,0.5,0.5
30,Montana,3240,6842,-1,-1,2011,0.3213648085697282,0.6786351914302717,0.5,0.5
31,Nebraska,7425,17611,-1,-1,2011,0.29657293497363796,0.703427065026362,0.5,0.5
32,Nevada,1731,3675,-1,-1,2011,0.3201997780244173,0.6798002219755827,0.5,0.5
33,New Hampshire,2001,4260,-1,-1,2011,0.319597508385242,0.6804024916147581,0.5,0.5
34,New Jersey,4553,10180,-1,-1,2011,0.309034141043915,0.690965858956085,0.5,0.5
35,New Mexico,2962,6320,-1,-1,2011,0.31911226028873085,0.6808877397112691,0.5,0.5
36,New York,2602,4900,-1,-1,2011,0.34684084244201546,0.6531591575579845,0.5,0.5
37,North Carolina,3299,8019,-1,-1,2011,0.2914825940978972,0.7085174059021029,0.5,0.5
38,North Dakota,1528,3666,-1,-1,2011,0.29418559876780903,0.705814401232191,0.5,0.5
39,Ohio,3175,6567,-1,-1,2011,0.32590843769246564,0.6740915623075344,0.5,0.5
40,Oklahoma,2807,5579,-1,-1,2011,0.3347245409015025,0.6652754590984975,0.5,0.5
41,Oregon,2038,4085,-1,-1,2011,0.3328433774293647,0.6671566225706353,0.5,0.5
42,Pennsylvania,3895,7339,-1,-1,2011,0.3467153284671533,0.6532846715328468,0.5,0.5
44,Rhode Island,2226,4212,-1,-1,2011,0.34575955265610436,0.6542404473438956,0.5,0.5
45,South Carolina,3934,8653,-1,-1,2011,0.312544688964805,0.6874553110351951,0.5,0.5
46,South Dakota,2074,6055,-1,-1,2011,0.25513593307909954,0.7448640669209005,0.5,0.5
47,Tennessee,1445,4342,-1,-1,2011,0.2496975980646276,0.7503024019353723,0.5,0.5
48,Texas,4484,10044,-1,-1,2011,0.3086453744493392,0.6913546255506607,0.5,0.5
49,Utah,4418,8052,-1,-1,2011,0.35429029671210904,0.6457097032878909,0.5,0.5
50,Vermont,2318,4656,-1,-1,2011,0.3323774017780327,0.6676225982219673,0.5,0.5
51,Virginia,1832,4615,-1,-1,2011,0.28416317667132,0.71583682332868,0.5,0.5
53,Washington,4592,9951,-1,-1,2011,0.3157532833665681,0.6842467166334318,0.5,0.5
54,West Virginia,1693,3503,-1,-1,2011,0.3258275596612779,0.6741724403387221,0.5,0.5
55,Wisconsin,1628,3611,-1,-1,2011,0.3107463256346631,0.6892536743653369,0.5,0.5
56,Wyoming,2161,4587,-1,-1,2011,0.3202430349733254,0.6797569650266746,0.5,0.5
66,Guam,462,1395,-1,-1,2011,0.24878836833602586,0.7512116316639742,0.5,0.5
72,Puerto Rico,1463,5073,-1,-1,2011,0.2238372093023256,0.7761627906976745,0.5,0.5
1,Alabama,2385,5102,-1,-1,2010,0.3185521570722586,0.6814478429277414,0.5,0.5
2,Alaska,603,1287,-1,-1,2010,0.319047619047619,0.680952380952381,0.5,0.5
4,Arizona,1805,3884,-1,-1,2010,0.3172789593953243,0.6827210406046756,0.5,0.5
5,Arkansas,1219,2701,-1,-1,2010,0.310969387755102,0.6890306122448979,0.5,0.5
6,California,6333,11327,-1,-1,2010,0.3586070215175538,0.6413929784824463,0.5,0.5
8,Colorado,3613,7883,-1,-1,2010,0.31428322894919974,0.6857167710508003,0.5,0.5
9,Connecticut,2125,4553,-1,-1,2010,0.31820904462413896,0.681790955375861,0.5,0.5
10,Delaware,1253,2952,-1,-1,2010,0.2979785969084423,0.7020214030915577,0.5,0.5
11,District of Columbia,1181,2732,-1,-1,2010,0.30181446460516226,0.6981855353948377,0.5,0.5
12,Florida,10839,23358,-1,-1,2010,0.31695762786209314,0.6830423721379069,0.5,0.5
13,Georgia,1631,4026,-1,-1,2010,0.28831536149902776,0.7116846385009723,0.5,0.5
15,Hawaii,1716,4777,-1,-1,2010,0.2642846141999076,0.7357153858000924,0.5,0.5
16,Idaho,2232,4643,-1,-1,2010,0.3246545454545455,0.6753454545454546,0.5,0.5
17,Illinois,1930,3244,-1,-1,2010,0.37301894085813686,0.6269810591418632,0.5,0.5
18,Indiana,3378,6626,-1,-1,2010,0.3376649340263894,0.6623350659736106,0.5,0.5
19,Iowa,1551,4456,-1,-1,2010,0.2581987681038788,0.7418012318961212,0.5,0.5
20,Kansas,2317,6135,-1,-1,2010,0.27413629910080456,0.7258637008991955,0.5,0.5
21,Kentucky,2811,5111,-1,-1,2010,0.35483463771774804,0.645165362282252,0.5,0.5
22,Louisiana,2126,4795,-1,-1,2010,0.30718104320184947,0.6928189567981505,0.5,0.5
23,Maine,2588,5394,-1,-1,2010,0.3242295164119268,0.6757704835880731,0.5,0.5
24,Maryland,2608,6313,-1,-1,2010,0.29234390763367335,0.7076560923663267,0.5,0.5
25,Massachusetts,4862,11103,-1,-1,2010,0.30454118383964923,0.6954588161603508,0.5,0.5
26,Michigan,2885,5871,-1,-1,2010,0.3294883508451348,0.6705116491548653,0.5,0.5
27,Minnesota,2408,6344,-1,-1,2010,0.27513711151736747,0.7248628884826326,0.5,0.5
28,Mississippi,2377,5553,-1,-1,2010,0.29974779319041617,0.7002522068095839,0.5,0.5
29,Missouri,1658,3690,-1,-1,2010,0.3100224382946896,0.6899775617053104,0.5,0.5
30,Montana,2332,4846,-1,-1,2010,0.3248815826135414,0.6751184173864586,0.5,0.5
31,Nebraska,4594,11511,-1,-1,2010,0.28525302701024524,0.7147469729897548,0.5,0.5
32,Nevada,1265,2615,-1,-1,2010,0.32603092783505155,0.6739690721649485,0.5,0.5
33,New Hampshire,1803,4175,-1,-1,2010,0.3016058882569421,0.6983941117430579,0.5,0.5
34,New Jersey,3653,8360,-1,-1,2010,0.3040872388246067,0.6959127611753934,0.5,0.5
35,New Mexico,2203,4694,-1,-1,2010,0.3194142380745252,0.6805857619254748,0.5,0.5
36,New York,2948,5762,-1,-1,2010,0.3384615384615385,0.6615384615384615,0.5,0.5
37,North Carolina,3459,8477,-1,-1,2010,0.2897955764075067,0.7102044235924933,0.5,0.5
38,North Dakota,1287,3388,-1,-1,2010,0.2752941176470588,0.7247058823529412,0.5,0.5
39,Ohio,3169,6492,-1,-1,2010,0.3280198737190767,0.6719801262809233,0.5,0.5
40,Oklahoma,2442,5167,-1,-1,2010,0.32093573399921144,0.6790642660007885,0.5,0.5
41,Oregon,1634,3344,-1,-1,2010,0.3282442748091603,0.6717557251908397,0.5,0.5
42,Pennsylvania,3565,7436,-1,-1,2010,0.32406144895918554,0.6759385510408145,0.5,0.5
44,Rhode Island,2157,4365,-1,-1,2010,0.33072677092916286,0.6692732290708372,0.5,0.5
45,South Carolina,2710,6431,-1,-1,2010,0.2964664697516683,0.7035335302483317,0.5,0.5
46,South Dakota,1554,5054,-1,-1,2010,0.23516949152542374,0.7648305084745762,0.5,0.5
47,Tennessee,1345,4320,-1,-1,2010,0.23742277140335394,0.7625772285966461,0.5,0.5
48,Texas,5660,11791,-1,-1,2010,0.324336714228411,0.6756632857715891,0.5,0.5
49,Utah,3424,6573,-1,-1,2010,0.34250275082524756,0.6574972491747524,0.5,0.5
50,Vermont,2225,4456,-1,-1,2010,0.33303397694955844,0.6669660230504415,0.5,0.5
51,Virginia,1472,3802,-1,-1,2010,0.2791050436101631,0.7208949563898369,0.5,0.5
53,Washington,6051,13282,-1,-1,2010,0.3129881549681891,0.6870118450318109,0.5,0.5
54,West Virginia,1373,2965,-1,-1,2010,0.3165053019824804,0.6834946980175196,0.5,0.5
55,Wisconsin,1514,3210,-1,-1,2010,0.32049110922946655,0.6795088907705334,0.5,0.5
56,Wyoming,1787,3950,-1,-1,2010,0.3114868398117483,0.6885131601882517,0.5,0.5
66,Guam,172,593,-1,-1,2010,0.22483660130718955,0.7751633986928105,0.5,0.5
72,Puerto Rico,771,2704,-1,-1,2010,0.2218705035971223,0.7781294964028777,0.5,0.5
1,Alabama,2153,4463,-1,-1,2009,0.32542321644498184,0.6745767835550182,0.5,0.5
2,Alaska,738,1625,-1,-1,2009,0.3123148539991536,0.6876851460008464,0.5,0.5
4,Arizona,1736,3667,-1,-1,2009,0.32130297982602257,0.6786970201739774,0.5,0.5
5,Arkansas,1207,2697,-1,-1,2009,0.30917008196721313,0.6908299180327869,0.5,0.5
6,California,6092,11224,-1,-1,2009,0.3518133518133518,0.6481866481866482,0.5,0.5
8,Colorado,3605,8163,-1,-1,2009,0.30633922501699523,0.6936607749830047,0.5,0.5
9,Connecticut,1968,4446,-1,-1,2009,0.3068288119738073,0.6931711880261927,0.5,0.5
10,Delaware,1293,3022,-1,-1,2009,0.2996523754345307,0.7003476245654693,0.5,0.5
11,District of Columbia,1202,2642,-1,-1,2009,0.31269510926118627,0.6873048907388137,0.5,0.5
12,Florida,3134,8619,-1,-1,2009,0.2666553220454352,0.7333446779545648,0.5,0.5
13,Georgia,1538,4223,-1,-1,2009,0.2669675403575768,0.7330324596424231,0.5,0.5
15,Hawaii,1862,4780,-1,-1,2009,0.2803372478169226,0.7196627521830774,0.5,0.5
16,Idaho,1661,3654,-1,-1,2009,0.3125117591721543,0.6874882408278458,0.5,0.5
17,Illinois,2067,3752,-1,-1,2009,0.35521567279601307,0.6447843272039869,0.5,0.5
18,Indiana,3023,6071,-1,-1,2009,0.3324169782274027,0.6675830217725973,0.5,0.5
19,Iowa,1545,4396,-1,-1,2009,0.26005722942265613,0.7399427705773439,0.5,0.5
20,Kansas,5216,13486,-1,-1,2009,0.2789006523366485,0.7210993476633515,0.5,0.5
21,Kentucky,3410,6126,-1,-1,2009,0.3575922818791946,0.6424077181208053,0.5,0.5
22,Louisiana,2501,6264,-1,-1,2009,0.28533941814033087,0.7146605818596692,0.5,0.5
23,Maine,2598,5344,-1,-1,2009,0.3271216318307731,0.6728783681692269,0.5,0.5
24,Maryland,2603,5837,-1,-1,2009,0.3084123222748815,0.6915876777251185,0.5,0.5
25,Massachusetts,5276,11121,-1,-1,2009,0.32176617673964747,0.6782338232603525,0.5,0.5
26,Michigan,2974,6129,-1,-1,2009,0.3267054817093266,0.6732945182906734,0.5,0.5
27,Minnesota,1602,3981,-1,-1,2009,0.28694250403009136,0.7130574959699086,0.5,0.5
28,Mississippi,3293,7704,-1,-1,2009,0.2994453032645267,0.7005546967354733,0.5,0.5
29,Missouri,1647,3353,-1,-1,2009,0.3294,0.6706,0.5,0.5
30,Montana,2352,5154,-1,-1,2009,0.3133493205435651,0.6866506794564349,0.5,0.5
31,Nebraska,4298,11435,-1,-1,2009,0.27318375389309096,0.7268162461069091,0.5,0.5
32,Nevada,1268,2523,-1,-1,2009,0.3344763914534424,0.6655236085465577,0.5,0.5
33,New Hampshire,1862,4069,-1,-1,2009,0.313943685719103,0.686056314280897,0.5,0.5
34,New Jersey,3640,8385,-1,-1,2009,0.3027027027027027,0.6972972972972973,0.5,0.5
35,New Mexico,2850,5865,-1,-1,2009,0.3270223752151463,0.6729776247848537,0.5,0.5
36,New York,2224,4562,-1,-1,2009,0.32773356911287943,0.6722664308871206,0.5,0.5
37,North Carolina,4026,9042,-1,-1,2009,0.30808080808080807,0.6919191919191919,0.5,0.5
38,North Dakota,1274,3424,-1,-1,2009,0.2711792252022137,0.7288207747977863,0.5,0.5
39,Ohio,3131,6519,-1,-1,2009,0.3244559585492228,0.6755440414507772,0.5,0.5
40,Oklahoma,2527,5197,-1,-1,2009,0.3271620921802175,0.6728379078197825,0.5,0.5
41,Oregon,1245,2993,-1,-1,2009,0.29377064653138274,0.7062293534686173,0.5,0.5
42,Pennsylvania,2834,6169,-1,-1,2009,0.31478396090192157,0.6852160390980784,0.5,0.5
44,Rhode Island,2010,4213,-1,-1,2009,0.32299533986823076,0.6770046601317693,0.5,0.5
45,South Carolina,2811,6757,-1,-1,2009,0.2937918060200669,0.7062081939799331,0.5,0.5
46,South Dakota,1669,5070,-1,-1,2009,0.24766285799079982,0.7523371420092002,0.5,0.5
47,Tennessee,1388,4122,-1,-1,2009,0.2519056261343013,0.7480943738656988,0.5,0.5
48,Texas,3633,7748,-1,-1,2009,0.31921623758896406,0.6807837624110359,0.5,0.5
49,Utah,3527,6470,-1,-1,2009,0.3528058417525258,0.6471941582474743,0.5,0.5
50,Vermont,2165,4398,-1,-1,2009,0.3298796282188024,0.6701203717811977,0.5,0.5
51,Virginia,1375,3703,-1,-1,2009,0.27077589602205593,0.7292241039779441,0.5,0.5
53,Washington,6290,13728,-1,-1,2009,0.31421720451593566,0.6857827954840643,0.5,0.5
54,West Virginia,1326,3435,-1,-1,2009,0.27851291745431633,0.7214870825456837,0.5,0.5
55,Wisconsin,1456,3061,-1,-1,2009,0.3223378348461368,0.6776621651538632,0.5,0.5
56,Wyoming,1817,4148,-1,-1,2009,0.3046102263202012,0.6953897736797988,0.5,0.5
66,Guam,261,986,-1,-1,2009,0.20930232558139536,0.7906976744186046,0.5,0.5
72,Puerto Rico,920,3216,-1,-1,2009,0.22243713733075435,0.7775628626692457,0.5,0.5
1,Alabama,2217,4117,-1,-1,2008,0.3500157878118093,0.6499842121881907,0.5,0.5
2,Alaska,830,1736,-1,-1,2008,0.323460639127046,0.676539360872954,0.5,0.5
4,Arizona,1871,4204,-1,-1,2008,0.3079835390946502,0.6920164609053497,0.5,0.5
5,Arkansas,1680,3892,-1,-1,2008,0.3015075376884422,0.6984924623115578,0.5,0.5
6,California,4163,7332,-1,-1,2008,0.36215745976511526,0.6378425402348847,0.5,0.5
8,Colorado,3636,7960,-1,-1,2008,0.31355639875819247,0.6864436012418075,0.5,0.5
9,Connecticut,1948,4128,-1,-1,2008,0.3206056616194865,0.6793943383805134,0.5,0.5
10,Delaware,1187,2799,-1,-1,2008,0.2977922729553437,0.7022077270446563,0.5,0.5
11,District of Columbia,1326,2846,-1,-1,2008,0.31783317353787155,0.6821668264621285,0.5,0.5
12,Florida,2975,7660,-1,-1,2008,0.27973671838269865,0.7202632816173014,0.5,0.5
13,Georgia,1679,3928,-1,-1,2008,0.2994471196718388,0.7005528803281612,0.5,0.5
15,Hawaii,1966,4421,-1,-1,2008,0.307812744637545,0.692187255362455,0.5,0.5
16,Idaho,1691,3341,-1,-1,2008,0.3360492845786963,0.6639507154213037,0.5,0.5
17,Illinois,1843,3289,-1,-1,2008,0.35911925175370224,0.6408807482462977,0.5,0.5
18,Indiana,1574,3240,-1,-1,2008,0.32696302451184045,0.6730369754881596,0.5,0.5
19,Iowa,1659,4227,-1,-1,2008,0.281855249745158,0.718144750254842,0.5,0.5
20,Kansas,2257,6252,-1,-1,2008,0.265248560347867,0.7347514396521331,0.5,0.5
21,Kentucky,2966,5040,-1,-1,2008,0.3704721458905821,0.6295278541094179,0.5,0.5
22,Louisiana,1518,4565,-1,-1,2008,0.24954792043399637,0.7504520795660036,0.5,0.5
23,Maine,2171,4542,-1,-1,2008,0.3234023536421868,0.6765976463578132,0.5,0.5
24,Maryland,3195,6175,-1,-1,2008,0.3409818569903949,0.6590181430096052,0.5,0.5
25,Massachusetts,6642,13575,-1,-1,2008,0.3285353910075679,0.6714646089924321,0.5,0.5
26,Michigan,3120,6198,-1,-1,2008,0.33483580167417903,0.665164198325821,0.5,0.5
27,Minnesota,1207,3068,-1,-1,2008,0.2823391812865497,0.7176608187134503,0.5,0.5
28,Mississippi,2425,5361,-1,-1,2008,0.311456460313383,0.688543539686617,0.5,0.5
29,Missouri,1689,3391,-1,-1,2008,0.3324803149606299,0.6675196850393701,0.5,0.5
30,Montana,2124,4608,-1,-1,2008,0.3155080213903743,0.6844919786096256,0.5,0.5
31,Nebraska,4254,11782,-1,-1,2008,0.26527812422050384,0.7347218757794961,0.5,0.5
32,Nevada,1690,3032,-1,-1,2008,0.35789919525624736,0.6421008047437526,0.5,0.5
33,New Hampshire,2211,4591,-1,-1,2008,0.32505145545427816,0.6749485445457218,0.5,0.5
34,New Jersey,3344,8184,-1,-1,2008,0.2900763358778626,0.7099236641221374,0.5,0.5
35,New Mexico,1994,4168,-1,-1,2008,0.32359623498864004,0.6764037650113599,0.5,0.5
36,New York,2541,5213,-1,-1,2008,0.3277018313128708,0.6722981686871292,0.5,0.5
37,North Carolina,4772,10787,-1,-1,2008,0.30670351565010606,0.693296484349894,0.5,0.5
38,North Dakota,1353,3589,-1,-1,2008,0.27377579927155,0.7262242007284501,0.5,0.5
39,Ohio,4280,8495,-1,-1,2008,0.3350293542074364,0.6649706457925636,0.5,0.5
40,Oklahoma,2499,5179,-1,-1,2008,0.32547538421463923,0.6745246157853608,0.5,0.5
41,Oregon,1417,3329,-1,-1,2008,0.29856721449641804,0.701432785503582,0.5,0.5
42,Pennsylvania,4219,8720,-1,-1,2008,0.3260684751526393,0.6739315248473607,0.5,0.5
44,Rhode Island,1583,3146,-1,-1,2008,0.3347430746458025,0.6652569253541976,0.5,0.5
45,South Carolina,3045,6867,-1,-1,2008,0.3072033898305085,0.6927966101694916,0.5,0.5
46,South Dakota,1779,5118,-1,-1,2008,0.25793823401478905,0.742061765985211,0.5,0.5
47,Tennessee,1337,3613,-1,-1,2008,0.2701010101010101,0.7298989898989899,0.5,0.5
48,Texas,3175,7397,-1,-1,2008,0.3003216042376088,0.6996783957623912,0.5,0.5
